6	header
postResults v2.0.2	--cr texture,f,p --time 512grains512_tensionX.spectralOut
addCauchy v2.0.2	512grains512_tensionX.txt
addStrainTensors v2.0.2	--left --logarithmic 512grains512_tensionX.txt
addMises v2.0.2	-s Cauchy 512grains512_tensionX.txt
addMises v2.0.2	-e ln(V) 512grains512_tensionX.txt
inc	time	elem	node	ip	grain	1_pos	2_pos	3_pos	texture	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	Mises(Cauchy)	Mises(ln(V))
475	158.333333333	nan	nan	1	1	0.25	0.25	0.25	256.5	1.01583333333	7.70799982001e-20	2.00323292026e-19	1.65171424715e-20	0.99156157894	-5.59041745188e-20	7.66564817265e-20	3.38813178902e-21	0.99325474842	233.366020756	4.19334721318	1.64426779893	4.09315371329	4.29474462327e-07	-3.97176878191	1.60772120677	-3.97855088509	2.17646543064e-06	236.95030965	4.15602081849	1.63241434224	4.15602081515	4.25651565611e-07	-3.94313646954	1.63241433582	-3.9431364648	2.16077538384e-06	0.0157092937019	0.0	0.0	0.0	-0.00847422610263	0.0	0.0	0.0	-0.0067681036092	237.174841547	0.015584799389
552	184.0	nan	nan	1	1	0.25	0.25	0.25	256.5	1.0184	-1.41030985718e-19	2.69356477227e-19	-1.43995601033e-20	0.990172199414	-6.09863722023e-20	5.42101086243e-20	1.21972744405e-19	0.992143271747	233.586220155	4.37358149108	1.73017963338	4.25235545795	3.33304280703e-07	-4.05095844428	1.68557156091	-4.05902242208	3.24914250463e-07	237.772759914	4.32856995628	1.71578187645	4.32856995032	3.2987401714e-07	-4.01724823645	1.71578187191	-4.01724823097	3.22210463924e-07	0.0182327682611	0.0	0.0	0.0	-0.00987641217708	0.0	0.0	0.0	-0.00788775496155	238.011221013	0.0181129942052
629	209.666666667	nan	nan	1	1	0.25	0.25	0.25	256.5	1.02096666667	6.1939284268e-20	2.46063071177e-19	2.62580213649e-20	0.988787870464	8.47032947254e-20	2.23616698075e-19	0.0	0.991036204262	233.789586524	4.53039049767	1.79701316978	4.38760178816	9.20403562921e-07	-4.11583415257	1.74433226705	-4.12519283867	1.27749354306e-06	238.579163929	4.47748927524	1.78006789154	4.47748927501	9.09656040465e-07	-4.07702310985	1.78006788101	-4.07702309612	1.26544717417e-06	0.0207498909219	0.0	0.0	0.0	-0.0112754592795	0.0	0.0	0.0	-0.00900421225993	238.829506029	0.0206348587196
706	235.333333333	nan	nan	1	1	0.25	0.25	0.25	256.5	1.02353333333	3.30342849429e-20	-4.78997131672e-19	-2.73591641963e-19	0.987408352771	-4.06575814682e-20	6.94567016749e-20	-6.09863722023e-20	0.989933734662	233.979649843	4.66081975329	1.84401911008	4.49631898223	5.14230902304e-07	-4.16468941138	1.78348536167	-4.17534095449	1.22309616643e-06	239.373001651	4.59996145723	1.8245956279	4.59996145767	5.0751637178e-07	-4.12082176915	1.82459562064	-4.12082176057	1.21021301003e-06	0.0232606935713	0.0	0.0	0.0	-0.0126715938342	0.0	0.0	0.0	-0.0101172727786	239.632726079	0.023150437826
783	261.0	nan	nan	1	1	0.25	0.25	0.25	256.5	1.0261	-8.03622508708e-20	-3.82858892159e-19	8.47032947254e-22	0.986033708316	-3.55753837847e-19	-1.69406589451e-21	-2.30392961653e-19	0.988835746715	234.158014893	4.76891523913	1.87430902297	4.58270264342	6.50115464629e-07	-4.198497408	1.80624086901	-4.21042837983	9.83801255641e-07	240.155815548	4.70008549648	1.85250652521	4.70008550101	6.40732349628e-07	-4.14965928728	1.8525065186	-4.14965927673	9.72357398515e-07	0.025765207886	0.0	0.0	0.0	-0.0140647380308	0.0	0.0	0.0	-0.0112270413191	240.422632302	0.0256597549811
860	286.666666667	nan	nan	1	1	0.25	0.25	0.25	256.5	1.02866666667	2.51780543571e-19	-1.27054942088e-19	-2.27851862811e-19	0.984664154679	-2.91379333855e-19	9.3173624198e-21	-3.04931861012e-19	0.987741966711	234.325263945	4.85691855058	1.89489398657	4.64915773853	6.25370074336e-07	-4.217314207	1.8195070945	-4.23049646071	5.59664206271e-07	240.92811364	4.78016235351	1.87077743217	4.78016234828	6.15487053205e-07	-4.16363991797	1.87077741705	-4.16363991028	5.52541289437e-07	0.0282634652761	0.0	0.0	0.0	-0.0154546556668	0.0	0.0	0.0	-0.0123337826409	241.19994327	0.0281628221663
937	312.333333333	nan	nan	1	1	0.25	0.25	0.25	256.5	1.03123333333	8.88855199025e-20	3.47283508374e-20	1.61783292926e-19	0.9832998336	-4.40457132572e-19	2.69356477227e-19	1.35525271561e-20	0.986652196708	234.481641563	4.92547922285	1.9104839048	4.69653447921	3.83570914392e-07	-4.21969750953	1.82789197326	-4.23408371033	1.0304299993e-06	241.690061958	4.8409150513	1.88408492627	4.84091505716	3.76985492928e-07	-4.16138992385	1.88408491738	-4.16138991445	1.01619156507e-06	0.0307554969168	0.0	0.0	0.0	-0.0168411864221	0.0	0.0	0.0	-0.0134376859383	241.964852643	0.0306596567759
1014	338.0	nan	nan	1	1	0.25	0.25	0.25	256.5	1.0338	1.70359501517e-19	3.34578014165e-19	-5.3363075677e-20	0.981940893744	1.11808349038e-19	8.63973606199e-20	2.30392961653e-19	0.985566232233	234.627396834	4.97690488721	1.92246056215	4.72724554789	-5.20963694128e-08	-4.20538509432	1.83276474691	-4.22091142044	8.16067735152e-07	242.441833676	4.88468989964	1.89380633309	4.88468991401	-5.11310975896e-08	-4.14270392929	1.8938063156	-4.14270391939	8.03904264924e-07	0.0332413337798	0.0	0.0	0.0	-0.0182241621092	0.0	0.0	0.0	-0.014538947917	242.717672646	0.0331502753123
1091	363.666666667	nan	nan	1	1	0.25	0.25	0.25	256.5	1.03636666667	6.35804106033e-20	-3.81164826264e-20	-1.43995601033e-20	0.980587498181	-1.35525271561e-20	5.19231196667e-19	2.71050543121e-19	0.984483854842	234.762899678	5.01120579658	1.92955218311	4.74149345505	-5.24099784599e-07	-4.17648960986	1.83295452088	-4.19308483312	7.75404397635e-08	243.183729632	4.91156848532	1.89870170403	4.91156849742	-5.13679160205e-07	-4.10971416503	1.89870169965	-4.10971414039	7.63006911129e-08	0.0357210065776	0.0	0.0	0.0	-0.0196033989988	0.0	0.0	0.0	-0.0156377803853	243.45878796	0.0356346927763
1168	389.333333333	nan	nan	1	1	0.25	0.25	0.25	256.5	1.03893333333	-5.57771195767e-19	-4.19281308891e-19	1.32984172719e-19	0.979239652821	1.69406589451e-19	-1.69406589451e-20	2.57498015965e-19	0.983405003912	234.888456965	5.02862417438	1.93090030214	4.73969602846	7.8446052737e-08	-4.13917561172	1.82769861264	-4.15678222354	4.92069884145e-07	243.915989045	4.92185805448	1.89794305874	4.92185805761	7.67805115507e-08	-4.06852679678	1.89794305151	-4.06852676958	4.83671073017e-07	0.0381945457948	0.0	0.0	0.0	-0.0209788729245	0.0	0.0	0.0	-0.0167342356382	244.188756763	0.0381129358569
